id,name,shirtNumber,positionId,position,club,link
898352,Sebastián Boselli,15,2,Defender,Getafe CF,/sebastian-boselli/profil/spieler/898352
741142,Zaid Romero,24,2,Defender,Getafe CF,/zaid-romero/profil/spieler/741142
844516,Luis Vázquez,19,4,Forward,Getafe CF,/luis-vazquez/profil/spieler/844516
339079,Jiri Letacek,1,1,Goalkeeper,Getafe CF,/jiri-letacek/profil/spieler/339079
560705,Álex Sancris,18,4,Forward,Getafe CF,/alex-sancris/profil/spieler/560705
221150,Dakonam Djené,2,2,Defender,Getafe CF,/dakonam-djene/profil/spieler/221150
282421,Javi Muñoz,14,3,Midfield,Getafe CF,/javi-munoz/profil/spieler/282421
249513,Diego Rico,16,2,Defender,Getafe CF,/diego-rico/profil/spieler/249513
126737,Juanmi,7,4,Forward,Getafe CF,/juanmi/profil/spieler/126737
1268764,Davinchi,26,2,Defender,Getafe CF,/davinchi/profil/spieler/1268764
257376,Domingos Duarte,22,2,Defender,Getafe CF,/domingos-duarte/profil/spieler/257376
76467,Kiko Femenía,17,2,Defender,Getafe CF,/kiko-femenia/profil/spieler/76467
1164331,Ismael Bekhoucha,31,2,Defender,Getafe CF,/ismael-bekhoucha/profil/spieler/1164331
111508,Allan Nyom,12,2,Defender,Getafe CF,/allan-nyom/profil/spieler/111508
935231,Víctor Muñoz,21,4,Forward,CA Osasuna,/victor-munoz/profil/spieler/935231
541555,Enzo Boyomo,22,2,Defender,CA Osasuna,/enzo-boyomo/profil/spieler/541555
634131,Aimar Oroz,10,3,Midfield,CA Osasuna,/aimar-oroz/profil/spieler/634131
552425,Jon Moncayola,7,3,Midfield,CA Osasuna,/jon-moncayola/profil/spieler/552425
624942,Raúl Moro,15,4,Forward,CA Osasuna,/raul-moro/profil/spieler/624942
658115,Abel Bretones,23,2,Defender,CA Osasuna,/abel-bretones/profil/spieler/658115
555500,Jorge Herrando,5,2,Defender,CA Osasuna,/jorge-herrando/profil/spieler/555500
46413,Ante Budimir,17,4,Forward,CA Osasuna,/ante-budimir/profil/spieler/46413
631002,Raúl García,9,4,Forward,CA Osasuna,/raul-garcia/profil/spieler/631002
441170,Valentin Rosier,19,2,Defender,CA Osasuna,/valentin-rosier/profil/spieler/441170
248738,Sergio Herrera,1,1,Goalkeeper,CA Osasuna,/sergio-herrera/profil/spieler/248738
449796,Alejandro Catena,24,2,Defender,CA Osasuna,/alejandro-catena/profil/spieler/449796
213670,Lucas Torró,6,3,Midfield,CA Osasuna,/lucas-torro/profil/spieler/213670
