id,name,shirtNumber,positionId,position,club,link
303259,Dodi Lukébakio,14,4,Forward,Belgium,/dodi-lukebakio/profil/spieler/303259
108390,Thibaut Courtois,1,1,Goalkeeper,Belgium,/thibaut-courtois/profil/spieler/108390
422763,Nicolas Raskin,23,3,Midfield,Belgium,/nicolas-raskin/profil/spieler/422763
262226,Timothy Castagne,21,2,Defender,Belgium,/timothy-castagne/profil/spieler/262226
88755,Kevin De Bruyne,7,3,Midfield,Belgium,/kevin-de-bruyne/profil/spieler/88755
96341,Romelu Lukaku,9,4,Forward,Belgium,/romelu-lukaku/profil/spieler/96341
137576,Hans Vanaken,20,3,Midfield,Belgium,/hans-vanaken/profil/spieler/137576
236168,Brandon Mechele,4,2,Defender,Belgium,/brandon-mechele/profil/spieler/236168
100986,Thomas Meunier,15,2,Defender,Belgium,/thomas-meunier/profil/spieler/100986
35047,Axel Witsel,6,3,Midfield,Belgium,/axel-witsel/profil/spieler/35047
445939,Omar Marmoush,22,4,Forward,Egypt,/omar-marmoush/profil/spieler/445939
148455,Mohamed Salah,10,4,Forward,Egypt,/mohamed-salah/profil/spieler/148455
234189,Trezeguet,7,4,Forward,Egypt,/trezeguet/profil/spieler/234189
604008,Emam Ashour,8,3,Midfield,Egypt,/emam-ashour/profil/spieler/604008
734542,Marwan Ateya,19,3,Midfield,Egypt,/marwan-ateya/profil/spieler/734542
620164,Haissem Hassan,12,4,Forward,Egypt,/haissem-hassan/profil/spieler/620164
320722,Zizo,25,4,Forward,Egypt,/zizo/profil/spieler/320722
479682,Mohanad Lasheen,17,3,Midfield,Egypt,/mohanad-lasheen/profil/spieler/479682
677278,Ibrahim Adel,20,4,Forward,Egypt,/ibrahim-adel/profil/spieler/677278
566025,Mohamed Abdelmonem,6,2,Defender,Egypt,/mohamed-abdelmonem/profil/spieler/566025
737524,Hossam Abdelmaguid,4,2,Defender,Egypt,/hossam-abdelmaguid/profil/spieler/737524
896616,Mostafa Ziko,11,4,Forward,Egypt,/mostafa-ziko/profil/spieler/896616
340303,Hamdy Fathy,14,3,Midfield,Egypt,/hamdy-fathy/profil/spieler/340303
343974,Mohamed Hany,3,2,Defender,Egypt,/mohamed-hany/profil/spieler/343974
729390,Mahmoud Saber,21,3,Midfield,Egypt,/mahmoud-saber/profil/spieler/729390
1259085,Hamza Abdelkarim,9,4,Forward,Egypt,/hamza-abdelkarim/profil/spieler/1259085
661455,Oufa Shobeir,23,1,Goalkeeper,Egypt,/oufa-shobeir/profil/spieler/661455
1307898,Mohamed Alaa,26,1,Goalkeeper,Egypt,/mohamed-alaa/profil/spieler/1307898
479683,Nabil Dunga,18,3,Midfield,Egypt,/nabil-dunga/profil/spieler/479683
465966,Ahmed Fatouh,13,2,Defender,Egypt,/ahmed-fatouh/profil/spieler/465966
333004,Karim Hafez,15,2,Defender,Egypt,/karim-hafez/profil/spieler/333004
172623,Ramy Rabia,5,2,Defender,Egypt,/ramy-rabia/profil/spieler/172623
134573,Mohamed El Shenawy,1,1,Goalkeeper,Egypt,/mohamed-el-shenawy/profil/spieler/134573
237425,Yasser Ibrahim,2,2,Defender,Egypt,/yasser-ibrahim/profil/spieler/237425
1087789,Tarek Alaa,24,2,Defender,Egypt,/tarek-alaa/profil/spieler/1087789
104951,El Mahdi Soliman,16,1,Goalkeeper,Egypt,/el-mahdi-soliman/profil/spieler/104951
478192,Mehdi Ghayedi,10,4,Forward,Iran,/mehdi-ghayedi/profil/spieler/478192
603149,Mohammad Mohebi,8,4,Forward,Iran,/mohammad-mohebi/profil/spieler/603149
542380,Amirhossein Hosseinzadeh,18,4,Forward,Iran,/amirhossein-hosseinzadeh/profil/spieler/542380
249303,Dennis Eckert Ayensa,24,4,Forward,Iran,/dennis-eckert-ayensa/profil/spieler/249303
307058,Mehdi Taremi,9,4,Forward,Iran,/mehdi-taremi/profil/spieler/307058
249271,Saeed Ezatolahi,6,3,Midfield,Iran,/saeed-ezatolahi/profil/spieler/249271
249360,Ali Alipour,11,4,Forward,Iran,/ali-alipour/profil/spieler/249360
249400,Hossein Kanaani,13,2,Defender,Iran,/hossein-kanaani/profil/spieler/249400
932724,Arya Yousefi,17,2,Defender,Iran,/arya-yousefi/profil/spieler/932724
1051591,Amirmohammad Razzaghinia,26,3,Midfield,Iran,/amirmohammad-razzaghinia/profil/spieler/1051591
204294,Saman Ghoddos,14,3,Midfield,Iran,/saman-ghoddos/profil/spieler/204294
856087,Mohammad Ghorbani,21,3,Midfield,Iran,/mohammad-ghorbani/profil/spieler/856087
283833,Mehdi Torabi,16,4,Forward,Iran,/mehdi-torabi/profil/spieler/283833
1080301,Danial Eiri,25,2,Defender,Iran,/danial-eiri/profil/spieler/1080301
333355,Milad Mohammadi,5,2,Defender,Iran,/milad-mohammadi/profil/spieler/333355
